label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,pos-mix-01
,602,602,1,59.067352,19.439,0.708959,,59.067352@19.438999,59.067352@19.438999,,0.000,0.000000,59.067352,18259.04
,603,603,1,89.050667,13.365,0.848363,,89.050667@13.364917,89.050667@13.364917,,0.000,0.000000,89.050667,41069.46
,604,604,1,102.118736,8.355,0.844738,,102.118736@8.354583,102.118736@8.354583,,0.000,0.000000,102.118736,42218.31
,605,605,1,101.078865,2.820,0.827164,,101.078865@2.820217,101.078865@2.820217,,0.000,0.000000,101.078865,45656.10
,606,606,1,90.090141,8.520,0.716269,,90.090141@8.520467,90.090141@8.520467,,0.000,0.000000,90.090141,583038.94
,607,607,1,90.090759,8.859,0.536556,,90.090759@8.859051,90.090759@8.859051,,0.000,0.000000,90.090759,369581.88
,608,608,1,69.069809,9.491,0.842712,,69.069809@9.490933,69.069809@9.490933,,0.000,0.000000,69.069809,47439.63
,609,609,1,86.031670,11.203,0.833146,,86.031670@11.203400,86.031670@11.203400,,0.000,0.000000,86.031670,46706.64
,610,610,1,59.055550,4.388,0.572749,,59.055550@4.388167,59.055550@4.388167,,0.000,0.000000,59.055550,17895.28
,611,611,1,59.066925,12.412,0.670097,,59.066925@12.411600,59.066925@12.411600,,0.000,0.000000,59.066925,79034.77
,612,612,1,114.091194,11.537,0.535189,,114.091194@11.536783,114.091194@11.536783,,0.000,0.000000,114.091194,17906.14
,613,613,1,60.034260,17.904,0.675576,,60.034260@17.903999,60.034260@17.903999,,0.000,0.000000,60.034260,34504.32
,614,614,1,90.091217,13.302,0.757429,,90.091217@13.301767,90.091217@13.301767,,0.000,0.000000,90.091217,1522222.38
,615,615,1,59.049149,5.911,0.565808,,59.049149@5.910917,59.049149@5.910917,,0.000,0.000000,59.049149,21487.35
,616,616,1,59.069584,7.947,0.551599,,59.069584@7.947050,59.069584@7.947050,,0.000,0.000000,59.069584,37633.89
,617,617,1,59.073612,12.782,0.531279,,59.073612@12.782233,59.073612@12.782233,,0.000,0.000000,59.073612,52361.64
,618,618,1,59.040897,11.116,0.767684,,59.040897@11.115733,59.040897@11.115733,,0.000,0.000000,59.040897,42158.26
,619,619,1,59.041374,10.939,0.615085,,59.041374@10.939166,59.041374@10.939166,,0.000,0.000000,59.041374,29157.34
,620,620,1,60.048214,12.209,0.696544,,60.048214@12.209233,60.048214@12.209233,,0.000,0.000000,60.048214,37235.94
,621,621,1,102.107582,8.746,0.757856,,102.107582@8.746266,102.107582@8.746266,,0.000,0.000000,102.107582,31402.65
,622,622,1,112.022652,12.737,0.845180,,112.022652@12.737033,112.022652@12.737033,,0.000,0.000000,112.022652,48002.57
,623,623,1,101.117981,8.339,0.840742,,101.117981@8.339499,101.117981@8.339499,,0.000,0.000000,101.117981,40686.09
,624,624,1,59.046707,13.009,0.689394,,59.046707@13.008699,59.046707@13.008699,,0.000,0.000000,59.046707,29135.86
,625,625,1,87.043747,9.530,0.830555,,87.043747@9.529616,87.043747@9.529616,,0.000,0.000000,87.043747,546986.69
,626,626,1,102.116646,8.719,0.851013,,102.116646@8.719300,102.116646@8.719300,,0.000,0.000000,102.116646,81823.41
,627,627,1,59.047913,15.154,0.828850,,59.047913@15.154400,59.047913@15.154400,,0.000,0.000000,59.047913,39494.91
,628,628,1,91.097267,14.806,0.748144,,91.097267@14.806266,91.097267@14.806266,,0.000,0.000000,91.097267,41289.46
,629,629,1,60.061325,19.800,0.524564,,60.061325@19.799833,60.061325@19.799833,,0.000,0.000000,60.061325,52834.59
,630,630,1,59.070633,7.218,0.515380,,59.070633@7.217950,59.070633@7.217950,,0.000,0.000000,59.070633,24534.09
,631,631,1,59.069412,11.153,0.829288,,59.069412@11.153417,59.069412@11.153417,,0.000,0.000000,59.069412,81666.49
,632,632,1,59.069241,11.353,0.813779,,59.069241@11.353383,59.069241@11.353383,,0.000,0.000000,59.069241,48403.61
,633,633,1,59.050533,16.904,0.770265,,59.050533@16.903666,59.050533@16.903666,,0.000,0.000000,59.050533,37598.10
,634,634,1,60.032288,18.424,0.816472,,60.032288@18.423500,60.032288@18.423500,,0.000,0.000000,60.032288,30595.23
,635,635,1,104.136948,14.611,0.795520,,104.136948@14.610999,104.136948@14.610999,,0.000,0.000000,104.136948,52918.84
,636,636,1,61.066963,13.503,0.691028,,61.066963@13.502684,61.066963@13.502684,,0.000,0.000000,61.066963,42399.40
,637,637,1,60.024231,19.215,0.780861,,60.024231@19.215168,60.024231@19.215168,,0.000,0.000000,60.024231,32041.57
,638,638,1,74.093491,2.728,0.672686,,74.093491@2.728067,74.093491@2.728067,,0.000,0.000000,74.093491,29513.18
,639,639,1,112.094902,9.581,0.754704,,112.094902@9.581467,112.094902@9.581467,,0.000,0.000000,112.094902,30028.20
,640,640,1,103.054085,8.549,0.760450,,103.054085@8.549283,103.054085@8.549283,,0.000,0.000000,103.054085,24734.39
,641,641,1,105.076454,13.352,0.815501,,105.076454@13.352367,105.076454@13.352367,,0.000,0.000000,105.076454,38635.33
,642,642,1,64.013481,16.089,0.789508,,64.013481@16.088583,64.013481@16.088583,,0.000,0.000000,64.013481,44330.27
,643,643,1,62.981724,18.872,0.531497,,62.981724@18.872000,62.981724@18.872000,,0.000,0.000000,62.981724,32768.82
,644,644,1,114.060669,7.402,0.837978,,114.060669@7.402250,114.060669@7.402250,,0.000,0.000000,114.060669,35097.03
,645,645,1,59.077610,15.697,0.842093,,59.077610@15.697300,59.077610@15.697300,,0.000,0.000000,59.077610,38303.05
,646,646,1,85.075897,13.197,0.803029,,85.075897@13.197300,85.075897@13.197300,,0.000,0.000000,85.075897,27254.16
,647,647,1,85.075912,13.315,0.762963,,85.075912@13.314567,85.075912@13.314567,,0.000,0.000000,85.075912,25085.15
,648,648,1,100.039223,12.335,0.788564,,100.039223@12.335051,100.039223@12.335051,,0.000,0.000000,100.039223,38691.09
,649,649,1,60.039394,13.262,0.842558,,60.039394@13.262417,60.039394@13.262417,,0.000,0.000000,60.039394,47067.88
,650,650,1,59.079910,12.275,0.545936,,59.079910@12.274917,59.079910@12.274917,,0.000,0.000000,59.079910,16731.17
